Unnamed: 0,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
P34_A32_Ge,-2076.8556419782,-2077.0122939471,-2075.9556231741,-2077.0853164274,-2077.14102786,-2076.9010905281,-2076.9794236973,-2076.9574686325,-2077.3701913807,-2076.7006701522,-2077.9600038954,-2076.9770473047,-2076.9313167871,-2076.8506187121,-2076.7645922229,-2076.27010204984
P34_A33_As,-2235.7599264406,-2235.8986575638,-2234.7534668936,-2235.9802937701,-2236.03162926,-2235.801450706,-2235.8860831682,-2235.8630135822,-2236.2626779682,-2235.5873776255,-2236.8980730833,-2235.8697515665,-2235.8377480948,-2235.7349061789,-2235.6426629112,-2235.16176001192
P34_A34_Se,-2401.4470939372,-2401.5776011226,-2400.3411959392,-2401.6674687522,-2401.70683191,-2401.4880528724,-2401.5798747058,-2401.5675184574,-2401.9536996161,-2401.2556052084,-2402.6250916294,-2401.5471150221,-2401.5215884254,-2401.4072153689,-2401.3154923325,-2400.83593809367
P34_A35_Br,-2574.0764470864,-2574.1950378977,-2572.8662311311,-2574.2931102346,-2574.32232674,-2574.1168686271,-2574.2107832584,-2574.2119943486,-2574.5887089908,-2573.864645389,-2575.2933234514,-2574.1652993369,-2574.1456256197,-2574.0189238915,-2573.9271183923,-2573.45141065124
P34_A36_Kr,-2753.7402514999,-2753.844028009,-2752.4217892717,-2753.9500796141,-2753.97075749,-2753.780575186,-2753.8782905846,-2753.8932326353,-2754.2587496003,-2753.5073749166,-2754.9956052136,-2753.8167421709,-2753.8037170511,-2753.6633147389,-2753.5698989064,-2753.10134225787
P34_A49_In,-190.0531769964,-190.1892022762,-189.3567623675,-190.0952085387,-189.89832835,-190.0530130663,-190.0506283811,-190.0191151505,-189.7182996102,-190.1155120406,-190.2295307488,-190.1615098257,-190.1502150918,-190.063098806,-190.0871318672,-189.85293050909
P34_A50_Sn,-214.2211384501,-214.3299664004,-213.4283126003,-214.2382127731,-214.01747202,-214.1999553565,-214.1989193483,-214.1551295343,-213.8076886666,-214.2603705984,-214.384232325,-214.3115357489,-214.3070941851,-214.208597143,-214.2266029461,-214.006361465019
P34_A51_Sb,-240.2109014211,-240.2960935143,-239.3300357674,-240.2043512301,-239.93961079,-240.1653472843,-240.1581153793,-240.1045895229,-239.6834828259,-240.2242968187,-240.3597964456,-240.2767896181,-240.2854553403,-240.1814594062,-240.1871560727,-239.972668675439
P34_A52_Te,-268.0053320933,-268.0765667525,-267.0450515805,-267.9854300545,-267.68211519,-267.9414077066,-267.925150979,-267.8812285219,-267.3801321003,-267.9966560199,-268.150873492,-268.0560207736,-268.0665615034,-267.9616510036,-267.9663029882,-267.751005731755
P34_A53_I,-297.7319431721,-295.7842430428,-294.6901820427,-295.6925941032,-295.32883211,-295.6399414459,-295.6098340997,-295.5854344332,-294.9736928056,-295.6984359616,-295.8667592384,-295.7624660651,-295.7807835004,-295.6719333745,-295.6736568372,-297.452376562756
P34_A54_Xe,-329.44357697,-329.4685250035,-328.3020477943,-329.3774206826,-328.9787079,-329.3345260831,-329.2975473483,-329.2757794615,-328.5807453777,-329.379159091,-329.5705945185,-329.4506946555,-329.4672699212,-329.3555279111,-329.3557676246,-329.146688614136
P34_P01_Ga2,-3849.5158057225,-3849.8609360608,-3847.9176943204,-3849.9865812461,-3850.11589576,-3849.6163237926,-3849.7530232729,-3849.7119261444,-3850.5359084495,-3849.245442702,-3851.6598977515,-3849.7799746151,-3849.6690090559,-3849.5394366184,-3849.3783991097,-3848.25638524053
P34_P02_As2,-4471.6646048682,-4471.9457926879,-4469.6532262666,-4472.0989461471,-4472.2106511,-4471.7328142262,-4471.8903472389,-4471.8760579781,-4472.653402589,-4471.3125671256,-4473.9458831841,-4471.8790689718,-4471.803775328,-4471.6046682897,-4471.4320306462,-4470.44909067971
P34_P03_Br2,-5148.2353965702,-5148.4683942722,-5145.8120980105,-5148.6619307079,-5148.72581789,-5148.3150008197,-5148.4966302093,-5148.5119370136,-5149.2538742395,-5147.8135150132,-5150.6706775635,-5148.4111662084,-5148.3696962626,-5148.1172631821,-5147.9354465798,-5146.98321646924
P34_P04_AsN,-2290.5748751164,-2290.6885534439,-2289.5131901818,-2290.7407861083,-2290.78723534,-2290.565691459,-2290.6344896115,-2290.6248352323,-2291.0066181321,-2290.3032866863,-2291.7499918625,-2290.625551764,-2290.568830693,-2290.5043704109,-2290.4110172999,-2289.83979357821
P34_P05_BrO,-2649.2902972914,-2649.3920651501,-2648.024599829,-2649.4643760196,-2649.48615198,-2649.2936579596,-2649.3694701357,-2649.371007571,-2649.7409131306,-2648.983718711,-2650.5718318026,-2649.3264808114,-2649.290830157,-2649.1930305451,-2649.0950192285,-2648.53762581811
P34_P06_HBr,-2574.7252818955,-2574.844223741,-2573.5093295778,-2574.9386805103,-2574.9676522,-2574.7631485478,-2574.8521837228,-2574.8658748123,-2575.2325671459,-2574.5120236949,-2575.9426508918,-2574.8164116553,-2574.7920321059,-2574.6603598799,-2574.5752328474,-2574.09812924884
P34_P07_GaF,-2024.75523076,-2024.9048199863,-2023.8972853178,-2024.94956262,-2025.00575536,-2024.7737709155,-2024.8166991278,-2024.7958243684,-2025.197843285,-2024.496633075,-2025.905691052,-2024.8234591861,-2024.7477604256,-2024.7224460381,-2024.632207046,-2024.04155342115
P34_P08_GaCl,-2385.0681970143,-2385.262211071,-2384.1570135205,-2385.3262025594,-2385.36294241,-2385.1181687943,-2385.1782802476,-2385.1581571035,-2385.5473747403,-2384.7843994969,-2386.5013398244,-2385.209012585,-2385.1129112665,-2385.0653321307,-2384.9389710622,-2384.18388396707
P34_P09_GaBr,-4498.9734453646,-4499.2581319231,-4496.9630224799,-4499.4198180501,-4499.51609591,-4499.064103603,-4499.2197091072,-4499.2124426691,-4499.9876101624,-4498.620925225,-4501.2597022846,-4499.1909571916,-4499.1125234849,-4498.9249856478,-4498.7544345601,-4497.77198346433
P34_P10_AsF,-2335.711923572,-2335.8355389873,-2334.6518815997,-2335.8964645282,-2335.93929437,-2335.7222093453,-2335.7827325952,-2335.7609073704,-2336.1527151734,-2335.4246883693,-2336.9356270012,-2335.7621712046,-2335.7123941234,-2335.6443152337,-2335.5463416853,-2334.9735133756
P34_P11_AsCl,-2696.030997099,-2696.1995623019,-2694.9178869675,-2696.2792076958,-2696.30290141,-2696.0747878672,-2696.1514728543,-2696.1311067046,-2696.5075323097,-2695.7191181506,-2697.5380458773,-2696.1545143583,-2696.08451093,-2695.9932626994,-2695.8590865263,-2695.12239774962
P34_P12_BrF,-2673.9721590955,-2674.0702374323,-2672.7015074604,-2674.1457201026,-2674.17129005,-2673.9764157102,-2674.0463668104,-2674.0463456074,-2674.4205587354,-2673.6447712657,-2675.2715605262,-2673.9988157548,-2673.9588263817,-2673.8697825606,-2673.7678812247,-2673.20723219194
P34_P13_BrCl,-3034.3187625624,-3034.4609734266,-3032.9939627395,-3034.5564484328,-3034.56180525,-3034.3599550683,-3034.4441275744,-3034.4509144391,-3034.8021936922,-3033.9658907051,-3035.9008047653,-3034.4181576033,-3034.3585763633,-3034.2459559795,-3034.1079830452,-3033.38370482144
P34_P14_I2,-595.5397141904,-591.6376700681,-589.4502845433,-591.451224995,-590.72931284,-591.3416422836,-591.2729736609,-591.2390528622,-590.0124614034,-591.4722920063,-591.8088722758,-591.5969198908,-591.6309874125,-591.412587297,-591.4197887699,-594.978428994546
P34_P15_HI,-298.359405862,-296.4117137742,-295.3107364009,-296.3161453478,-295.95116353,-296.2572593102,-296.2219675514,-296.2099440581,-295.5934130922,-296.3235025416,-296.4940233328,-296.3907829342,-296.4041123257,-296.2903561435,-296.299670054,-298.077863046523
P34_P16_IO,-372.9454566826,-370.9802480441,-369.8472784761,-370.8617261797,-370.48929659,-370.807061652,-370.757262014,-370.7319304455,-370.123510933,-370.8149085856,-371.1436645941,-370.9206400597,-370.922463107,-370.8425078336,-370.8386147649,-372.536842633811
P34_P17_ICl,-757.9750040521,-756.0500863872,-754.8187056548,-755.9557368328,-755.56705585,-755.8767689243,-755.8359984441,-755.8169022223,-755.1860072672,-755.7991487795,-756.4742152139,-756.0151754275,-755.9930908452,-755.8979964879,-755.854584709,-757.385421550421
P34_P18_IBr,-2871.8894599102,-2870.055094349,-2867.633789032,-2870.058739825,-2869.72968633,-2869.8304507379,-2869.8866753674,-2869.8776064491,-2869.6358152344,-2869.6447408032,-2871.2417792574,-2870.0060039858,-2870.0022169277,-2869.7669496449,-2869.6796812026,-2870.98270975358
P34_P19_IOH,-373.6112745671,-371.6432456122,-370.5101940021,-371.5255799777,-371.15352074,-371.4793544729,-371.4265017768,-371.4087670784,-370.7870412201,-371.4762097201,-371.806858304,-371.5878765141,-371.5834112325,-371.5047493104,-371.5046078069,-373.208226765061
P34_P20_ICN,-390.6576267992,-388.6717296287,-387.5273201196,-388.5342254871,-388.15253705,-388.5111421724,-388.4562745449,-388.4419540685,-387.7988909137,-388.4762332731,-388.8722734384,-388.6120475298,-388.5956211514,-388.5356448468,-388.5316257842,-390.192286493471
P34_P21_MeI,-337.6982401093,-335.7434825398,-334.6126246352,-335.6205805751,-335.23473736,-335.58333448,-335.5329163887,-335.5339024601,-334.889104303,-335.6033405448,-335.8740826463,-335.7120013511,-335.7046349405,-335.5956451946,-335.6172745216,-337.334654591694
P34_P22_EtI,-377.0403710886,-375.0763838255,-373.9146422726,-374.9281749386,-374.5238109,-374.9106717528,-374.8455937674,-374.860001829,-374.1890123287,-374.8859692753,-375.2558828029,-375.0358136869,-375.0085018792,-374.90409295,-374.9381774681,-376.594168315197
P34_P23_CH2CHI,-375.801480873,-373.8349150795,-372.6781842479,-373.6900326423,-373.29324528,-373.6716803606,-373.6104960656,-373.6151717432,-372.9558289906,-373.6471989458,-374.0162932884,-373.788265354,-373.7667209394,-373.6758170434,-373.6957958466,-375.356572065717
P34_P24_CF3I,-635.6345096503,-633.6051108738,-632.3798841134,-633.434083549,-633.05015453,-633.4312948418,-633.3166066642,-633.2847155792,-632.652318745,-633.1997233203,-634.0512575784,-633.4618037831,-633.4173995577,-633.4186139157,-633.3896505815,-634.855174663497
P34_P25_IC2H4OH,-452.3148752321,-450.3268027277,-449.1342454528,-450.1597962301,-449.75120701,-450.1566963238,-450.0738863585,-450.0832694139,-449.4058419081,-450.061202644,-450.5892528293,-450.2566983635,-450.2128245323,-450.140988087,-450.1659489827,-451.746120847636
P34_P26_PhI,-529.5733104451,-527.5555638935,-526.2976943857,-527.3234500463,-526.87451192,-527.387318427,-527.274047596,-527.3056024227,-526.5717490316,-527.1861779318,-527.9436760363,-527.4635579573,-527.3845481486,-527.3427641456,-527.3734941545,-528.79967526454
P34_P27_SnH4,-216.6383261323,-216.7518025894,-215.8361653465,-216.6528887153,-216.4159903,-216.6011877415,-216.5873550375,-216.5855853814,-216.2115030682,-216.6682722745,-216.8024113006,-216.7381726883,-216.7184884953,-216.6022089188,-216.6522878741,-216.414661520626
P34_P28_SnF4,-614.0614826896,-614.0722002638,-613.0277857348,-613.9052399922,-613.65837228,-613.9239926505,-613.8217088208,-613.7792384061,-613.3751275405,-613.6253114157,-614.5409340022,-613.9002435809,-613.8338752788,-613.8647063616,-613.8498695464,-613.285217023841
P34_P29_SnCl4,-2055.3444481002,-2055.5268824236,-2054.0955245946,-2055.4407672563,-2055.11547952,-2055.3287440505,-2055.2927778964,-2055.2543688542,-2054.8049640911,-2054.8016664947,-2056.9499249073,-2055.4689136516,-2055.3202016841,-2055.2670610289,-2055.10777432,-2053.88369963152
P34_P30_SnBr4,-10510.9745876649,-10511.5180196912,-10505.3274147303,-10511.8233684288,-10511.73833785,-10511.1175598174,-10511.4638674232,-10511.4753457412,-10512.5778252498,-10510.1551591413,-10515.9912229376,-10511.4030638552,-10511.3259790571,-10510.7149330443,-10510.3790142938,-10508.2444934556
P34_P31_SnI4,-1405.5287164586,-1397.8004530433,-1392.5427428512,-1397.3433370683,-1395.69057594,-1397.1106448994,-1396.957116893,-1396.8680389161,-1394.037350735,-1397.4175569946,-1398.2113623121,-1397.716278861,-1397.7902373209,-1397.249585141,-1397.290247089,-1404.18077578621
P34_P32_SnMe4,-374.0398743585,-374.1161144301,-373.0846493184,-373.9125435032,-373.59888686,-373.9476567641,-373.8790708255,-373.9224742665,-373.4347357394,-373.8283684632,-374.3617432936,-374.0616145938,-373.9635426291,-373.8687156269,-373.9659614043,-373.483652093084
P34_P33_SnMe3H,-334.6891706883,-334.7752188303,-333.772666105,-334.5976568149,-334.30274344,-334.611002181,-334.5559796423,-334.5884500948,-334.1288325249,-334.5384274791,-334.9720018057,-334.7309095876,-334.6521971423,-334.5516856223,-334.6372129154,-334.216144662519
P34_P34_SnMe3F,-434.05749735,-434.1194448632,-433.0854646191,-433.9250003839,-433.62682925,-433.9562114972,-433.8787607163,-433.9005716986,-433.4331335399,-433.7907936002,-434.4202780692,-434.0353706115,-433.9443399539,-433.880624135,-433.9499096952,-433.44651892532
P34_P35_SnMe3Cl,-794.3774399483,-794.4808227827,-793.3496582715,-794.3067150998,-793.98987406,-794.305628348,-794.2445487038,-794.2675578352,-793.7891827825,-794.0834296142,-795.0205709892,-794.4254517007,-794.3147660308,-794.2300227995,-794.2633258606,-793.595444868174
P34_P36_SnMe3Br,-2908.2845748773,-2908.4775734611,-2906.1566740844,-2908.4015396511,-2908.14486705,-2908.2527902216,-2908.2868959595,-2908.3225424209,-2908.2316673188,-2907.9210658742,-2909.7799917217,-2908.4082514168,-2908.3156516165,-2908.0914138413,-2908.0805465391,-2907.18497894099
P34_P37_SnMe3I,-631.9212864811,-630.0458687995,-627.9582578976,-629.7794250388,-629.13066466,-629.7497053244,-629.6586302058,-629.6695042926,-628.5935588018,-629.7346535602,-630.3328158745,-629.9844071631,-629.9298125714,-629.723196601,-629.8064570431,-631.167017861701
P34_P38_SnF3H,-514.7149963688,-514.7527714168,-513.7411990395,-514.6029261075,-514.35788794,-514.604745345,-514.5246228649,-514.4913547042,-514.0943958221,-514.3957076099,-515.1165943381,-514.620172325,-514.5646297122,-514.5590578255,-514.560249425,-514.07712089628
P34_P39_SnCl3H,-1595.6714048653,-1595.8376198211,-1594.5350963977,-1595.7482446341,-1595.44469304,-1595.6513835976,-1595.6212706353,-1595.5916273258,-1595.1605702752,-1595.2725238843,-1596.9173224739,-1595.7906963636,-1595.6737722228,-1595.6046998305,-1595.4978620336,-1594.52011676603
P34_P40_SnBr3H,-7937.3926529353,-7937.8295137138,-7932.9576474837,-7938.0338784462,-7937.91030203,-7937.4919542738,-7937.7483585908,-7937.7562446183,-7938.4885037055,-7936.7863941367,-7941.1968767983,-7937.7401131602,-7937.6769293588,-7937.1892419056,-7936.9499706412,-7935.28927090429
P34_P41_SnMe2H2,-295.3386611125,-295.4342299374,-294.46060625,-295.2827613571,-295.00687164,-295.2743821,-295.2329910208,-295.2543017008,-294.8229974183,-295.2484465287,-295.5822179866,-295.4001284587,-295.3409078562,-295.2349214984,-295.3086869334,-294.948823137414
P34_P42_SnMe2F2,-494.0710982906,-494.1177452242,-493.0807059771,-493.9323364766,-493.65053442,-493.9596705821,-493.8731875388,-493.8733732442,-493.4272748148,-493.7487141075,-494.4740766016,-494.0040642376,-493.9206362158,-493.8881554745,-493.9293209043,-493.405394376966
P34_P43_SnMe2Cl2,-1214.7081185063,-1214.8384759757,-1213.6072244396,-1214.6935891078,-1214.37380915,-1214.6559139844,-1214.602694974,-1214.6051954641,-1214.1366072086,-1214.3315280154,-1215.6724190258,-1214.782095666,-1214.6587877327,-1214.5842260637,-1214.5534322927,-1213.70019428868
P34_P44_SnMe2Br2,-5442.521989959,-5442.8319801292,-5439.2212383304,-5442.8830994537,-5442.68354918,-5442.54958397,-5442.6870374963,-5442.7147380678,-5443.0212939635,-5442.0066219144,-5445.1911812129,-5442.7475383746,-5442.6602653258,-5442.3067085786,-5442.1875874922,-5440.87906514496
P34_P45C_Ga,-1924.5156095275,-1924.6848373136,-1923.7241626385,-1924.748452983,-1924.80882617,-1924.5647135998,-1924.6366410722,-1924.6130755674,-1925.0182832073,-1924.3744458739,-1925.5867128443,-1924.6451631751,-1924.5816486414,-1924.5300808939,-1924.4493115202,-1923.9422997425
P34_P46C_Ge,-2076.5659263325,-2076.7220375371,-2075.6746622208,-2076.7946251648,-2076.84884149,-2076.6106595927,-2076.6938822345,-2076.6688772591,-2077.0770063653,-2076.4083970266,-2077.6719998987,-2076.6861277086,-2076.6347716034,-2076.5645332361,-2076.4790460383,-2075.98046662425
P34_P47C_As,-2235.3955254043,-2235.5364559274,-2234.3981158749,-2235.6177247501,-2235.66597179,-2235.4349064553,-2235.5256980248,-2235.4993141945,-2235.8963544327,-2235.2209988137,-2236.5360756151,-2235.5048196277,-2235.4661913147,-2235.3759395435,-2235.2848105834,-2234.79767468433
P34_P48C_Se,-2401.0907453229,-2401.2156665763,-2399.9858095273,-2401.3052918211,-2401.35023766,-2401.12878266,-2401.2273340615,-2401.2008960011,-2401.6030882094,-2400.9003220202,-2402.2672802642,-2401.1882034476,-2401.1652147168,-2401.0525810952,-2400.9548251711,-2400.48263505111
P34_P49C_Br,-2573.6398848557,-2573.7560358441,-2572.4324818008,-2573.8537682929,-2573.88669414,-2573.6768234955,-2573.7810734372,-2573.7674530207,-2574.1573956645,-2573.42997159,-2574.8564889976,-2573.7263479296,-2573.7095098969,-2573.5858022479,-2573.4892267871,-2573.01786617702
P34_P50C_Kr,-2753.2198794455,-2753.3237721523,-2751.9055571724,-2753.4295347068,-2753.45329187,-2753.255839547,-2753.3620062065,-2753.3633861667,-2753.7449734917,-2752.9894909921,-2754.476004746,-2753.2941364037,-2753.2835773783,-2753.147492509,-2753.0511682047,-2752.58352711742
P34_P51C_In,-189.8470999033,-189.9814385754,-189.1582900347,-189.8865118738,-189.6889747,-189.8496766579,-189.848228746,-189.8172917116,-189.5101537851,-189.908765005,-190.0260233425,-189.9538801638,-189.9393519305,-189.8577992322,-189.8841236914,-189.648276464666
P34_P52C_Sn,-213.9532485985,-214.0628426325,-213.1705579797,-213.9703956984,-213.7473236,-213.932669326,-213.9350615425,-213.8926505083,-213.5390448073,-213.9918268287,-214.1197385967,-214.0430706546,-214.034208894,-213.9436726945,-213.9642497854,-213.739550661323
P34_P53C_Sb,-239.8791138123,-239.9679169468,-239.0102512348,-239.8755624849,-239.60635481,-239.8318871476,-239.8290864884,-239.7782532592,-239.3521685545,-239.8922956856,-240.0324045508,-239.945992616,-239.9479149296,-239.8546452813,-239.8632594882,-239.64172206957
P34_P54C_Te,-267.6817580114,-267.7493360887,-266.7238510858,-267.6576626617,-267.35401329,-267.6201217279,-267.6152247651,-267.5503979329,-267.0632441959,-267.6757249325,-267.8273554844,-267.7313740899,-267.7447694433,-267.6404041629,-267.639510281,-267.431329300431
P34_P55C_I,-297.3417779028,-295.3938387559,-294.3062661227,-295.3017489817,-294.93882951,-295.2509586986,-295.2332114095,-295.1905359118,-294.5931075133,-295.3118247391,-295.4785212411,-295.3727229336,-295.3935382814,-295.2868301323,-295.2837711452,-297.065703779957
P34_P56C_Xe,-328.9850737566,-329.012164483,-327.8519288944,-328.92081481,-328.52374643,-328.8747903373,-328.847798223,-328.8097687731,-328.1343365327,-328.9244474812,-329.1151068446,-328.9927480371,-329.0107149541,-328.9035577471,-328.9003338175,-328.691239863295
P34_P57C_IO,-372.5897293138,-370.6236019836,-369.4945129264,-370.5025331341,-370.1314703,-370.442690328,-370.398338507,-370.3602434265,-369.7711883088,-370.4609434384,-370.7883768266,-370.5613565216,-370.5669885399,-370.4869878323,-370.4811485359,-372.182133088553
