Reaction,Dataset,Reference,Stoichiometry
GDB_W1-F12_3087,GDB_W1-F12,1.9074942793382437,"-1,dsgdb9nsd_003770,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3088,GDB_W1-F12,1.7983554649759734,"-1,dsgdb9nsd_003771,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3089,GDB_W1-F12,1.7195186616366989,"-1,dsgdb9nsd_003772,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3090,GDB_W1-F12,1.6688754485639328,"-1,dsgdb9nsd_003773,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3091,GDB_W1-F12,1.5852787154969445,"-1,dsgdb9nsd_003774,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3092,GDB_W1-F12,1.7880835037284473,"-1,dsgdb9nsd_003776,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3093,GDB_W1-F12,1.521034552872325,"-1,dsgdb9nsd_003778,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3094,GDB_W1-F12,2.230525472299353,"-1,dsgdb9nsd_003779,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3095,GDB_W1-F12,2.0942249564734805,"-1,dsgdb9nsd_003780,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3096,GDB_W1-F12,2.011052103859291,"-1,dsgdb9nsd_003781,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3097,GDB_W1-F12,2.224166322095322,"-1,dsgdb9nsd_003783,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3098,GDB_W1-F12,2.0139934825576202,"-1,dsgdb9nsd_003784,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3099,GDB_W1-F12,2.08348779587508,"-1,dsgdb9nsd_003785,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3100,GDB_W1-F12,1.8752176176506412,"-1,dsgdb9nsd_003786,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3101,GDB_W1-F12,2.0472353742935936,"-1,dsgdb9nsd_003787,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3102,GDB_W1-F12,1.9141295687993902,"-1,dsgdb9nsd_003788,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3103,GDB_W1-F12,2.2336302620763018,"-1,dsgdb9nsd_003789,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3104,GDB_W1-F12,2.048997325380716,"-1,dsgdb9nsd_003790,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3105,GDB_W1-F12,2.0204253232976277,"-1,dsgdb9nsd_003791,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3106,GDB_W1-F12,1.810645464280849,"-1,dsgdb9nsd_003792,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3107,GDB_W1-F12,2.0927222668106467,"-1,dsgdb9nsd_003793,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3108,GDB_W1-F12,1.9108439992817532,"-1,dsgdb9nsd_003794,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3109,GDB_W1-F12,1.8608381965056193,"-1,dsgdb9nsd_003795,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3110,GDB_W1-F12,1.6560128985409377,"-1,dsgdb9nsd_003796,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3111,GDB_W1-F12,2.1103455369876682,"-1,dsgdb9nsd_003797,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3112,GDB_W1-F12,1.976463311343427,"-1,dsgdb9nsd_003798,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3113,GDB_W1-F12,2.1076731677736227,"-1,dsgdb9nsd_003800,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3114,GDB_W1-F12,1.8975629982060578,"-1,dsgdb9nsd_003801,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3115,GDB_W1-F12,1.965421350566055,"-1,dsgdb9nsd_003802,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3116,GDB_W1-F12,1.7562276532172745,"-1,dsgdb9nsd_003803,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3117,GDB_W1-F12,1.7917452141806154,"-1,dsgdb9nsd_003804,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3118,GDB_W1-F12,2.1195893782996884,"-1,dsgdb9nsd_003805,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3119,GDB_W1-F12,1.931131750345704,"-1,dsgdb9nsd_003806,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3120,GDB_W1-F12,1.904877909278717,"-1,dsgdb9nsd_003807,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3121,GDB_W1-F12,1.6921030994640787,"-1,dsgdb9nsd_003808,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3122,GDB_W1-F12,1.9781750512364527,"-1,dsgdb9nsd_003809,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3123,GDB_W1-F12,1.7913181242145213,"-1,dsgdb9nsd_003810,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3124,GDB_W1-F12,1.745225752392842,"-1,dsgdb9nsd_003811,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3125,GDB_W1-F12,1.5350698534758629,"-1,dsgdb9nsd_003812,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3126,GDB_W1-F12,1.8123280842948042,"-1,dsgdb9nsd_003813,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3127,GDB_W1-F12,1.6640935494468,"-1,dsgdb9nsd_003814,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3128,GDB_W1-F12,1.4470200298731726,"-1,dsgdb9nsd_003815,3,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3129,GDB_W1-F12,1.8164037948708578,"-1,dsgdb9nsd_003816,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3130,GDB_W1-F12,1.5925030457858071,"-1,dsgdb9nsd_003817,3,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3131,GDB_W1-F12,1.668628129588817,"-1,dsgdb9nsd_003818,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3132,GDB_W1-F12,1.4500935198836447,"-1,dsgdb9nsd_003819,3,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3133,GDB_W1-F12,1.468036000699358,"-1,dsgdb9nsd_003820,3,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3134,GDB_W1-F12,1.813853114656192,"-1,dsgdb9nsd_003821,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3135,GDB_W1-F12,1.6174254460785311,"-1,dsgdb9nsd_003822,3,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3136,GDB_W1-F12,1.5981542358420404,"-1,dsgdb9nsd_003823,3,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3137,GDB_W1-F12,1.6648877685312953,"-1,dsgdb9nsd_003824,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3138,GDB_W1-F12,1.4303630290913796,"-1,dsgdb9nsd_003826,3,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3139,GDB_W1-F12,1.7726093931350642,"-1,dsgdb9nsd_003828,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3140,GDB_W1-F12,1.8550485867065922,"-1,dsgdb9nsd_003829,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3141,GDB_W1-F12,1.807563574556559,"-1,dsgdb9nsd_003831,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3142,GDB_W1-F12,1.7755521232074127,"-1,dsgdb9nsd_003832,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3143,GDB_W1-F12,1.5462922739987548,"-1,dsgdb9nsd_003833,2,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3144,GDB_W1-F12,1.6641780294462125,"-1,dsgdb9nsd_003834,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3145,GDB_W1-F12,1.608871125830154,"-1,dsgdb9nsd_003835,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3146,GDB_W1-F12,1.5724471250065193,"-1,dsgdb9nsd_003837,2,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3147,GDB_W1-F12,1.5504446140154584,"-1,dsgdb9nsd_003838,2,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3148,GDB_W1-F12,1.313746134327169,"-1,dsgdb9nsd_003839,1,dsgdb9nsd_c,2,dsgdb9nsd_h,6,dsgdb9nsd_n"
GDB_W1-F12_3149,GDB_W1-F12,2.007316902883224,"-1,dsgdb9nsd_003841,4,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_3150,GDB_W1-F12,1.8038708048123713,"-1,dsgdb9nsd_003842,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3151,GDB_W1-F12,1.7994783946354111,"-1,dsgdb9nsd_003843,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3152,GDB_W1-F12,1.777027053926804,"-1,dsgdb9nsd_003844,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3153,GDB_W1-F12,1.5785009951981854,"-1,dsgdb9nsd_003845,2,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3154,GDB_W1-F12,1.8632840974257592,"-1,dsgdb9nsd_003846,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3155,GDB_W1-F12,1.6513531075403634,"-1,dsgdb9nsd_003847,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3156,GDB_W1-F12,1.6551678786298132,"-1,dsgdb9nsd_003848,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3157,GDB_W1-F12,1.6399922973937449,"-1,dsgdb9nsd_003849,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3158,GDB_W1-F12,1.4313835391019403,"-1,dsgdb9nsd_003850,2,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3159,GDB_W1-F12,2.0395545436460245,"-1,dsgdb9nsd_003851,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3160,GDB_W1-F12,1.9030628083964454,"-1,dsgdb9nsd_003852,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3161,GDB_W1-F12,1.8258864660431355,"-1,dsgdb9nsd_003853,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3162,GDB_W1-F12,1.9257500594874761,"-1,dsgdb9nsd_003855,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3163,GDB_W1-F12,1.7161802307657736,"-1,dsgdb9nsd_003856,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3164,GDB_W1-F12,1.5793174453414562,"-1,dsgdb9nsd_003857,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3165,GDB_W1-F12,1.9304666591921,"-1,dsgdb9nsd_003858,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3166,GDB_W1-F12,1.7150814107024863,"-1,dsgdb9nsd_003859,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3167,GDB_W1-F12,2.0471658247460502,"-1,dsgdb9nsd_003860,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3168,GDB_W1-F12,1.914012139496653,"-1,dsgdb9nsd_003861,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3169,GDB_W1-F12,1.939362610935876,"-1,dsgdb9nsd_003862,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3170,GDB_W1-F12,1.804723705082605,"-1,dsgdb9nsd_003863,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3171,GDB_W1-F12,1.8135703157386684,"-1,dsgdb9nsd_003864,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3172,GDB_W1-F12,1.820381175457404,"-1,dsgdb9nsd_003865,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3173,GDB_W1-F12,1.5571166943155554,"-1,dsgdb9nsd_003866,2,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3174,GDB_W1-F12,2.042373764826151,"-1,dsgdb9nsd_003867,3,dsgdb9nsd_c,6,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3175,GDB_W1-F12,1.9325705206548733,"-1,dsgdb9nsd_003868,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3176,GDB_W1-F12,1.9028696989614342,"-1,dsgdb9nsd_003869,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3177,GDB_W1-F12,1.7913665043605669,"-1,dsgdb9nsd_003870,3,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3178,GDB_W1-F12,1.8691335469587698,"-1,dsgdb9nsd_003871,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3179,GDB_W1-F12,1.7377446318774388,"-1,dsgdb9nsd_003872,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3180,GDB_W1-F12,1.7582304421024666,"-1,dsgdb9nsd_003873,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3181,GDB_W1-F12,1.6247672969834939,"-1,dsgdb9nsd_003874,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3182,GDB_W1-F12,1.8210516752942871,"-1,dsgdb9nsd_003875,3,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n"
GDB_W1-F12_3183,GDB_W1-F12,1.5977922954899204,"-1,dsgdb9nsd_003876,2,dsgdb9nsd_c,3,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3184,GDB_W1-F12,1.8546806974403054,"-1,dsgdb9nsd_003877,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3185,GDB_W1-F12,1.740431042313752,"-1,dsgdb9nsd_003878,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3186,GDB_W1-F12,1.7687695228229714,"-1,dsgdb9nsd_003879,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3187,GDB_W1-F12,1.6527186582378786,"-1,dsgdb9nsd_003880,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3188,GDB_W1-F12,1.9368016296815178,"-1,dsgdb9nsd_003881,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3189,GDB_W1-F12,1.7608491722857225,"-1,dsgdb9nsd_003882,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3190,GDB_W1-F12,1.8365784958488216,"-1,dsgdb9nsd_003883,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3191,GDB_W1-F12,1.7249809313580198,"-1,dsgdb9nsd_003884,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3192,GDB_W1-F12,1.7159780903914152,"-1,dsgdb9nsd_003885,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3193,GDB_W1-F12,1.5981759757528529,"-1,dsgdb9nsd_003886,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3194,GDB_W1-F12,1.6336275169958347,"-1,dsgdb9nsd_003887,2,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3195,GDB_W1-F12,1.5163837026132565,"-1,dsgdb9nsd_003888,2,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,3,dsgdb9nsd_o"
GDB_W1-F12_3196,GDB_W1-F12,1.9095924484566815,"-1,dsgdb9nsd_003890,3,dsgdb9nsd_c,5,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3197,GDB_W1-F12,1.8135615254331385,"-1,dsgdb9nsd_003891,2,dsgdb9nsd_c,5,dsgdb9nsd_h,5,dsgdb9nsd_n"
GDB_W1-F12_3198,GDB_W1-F12,1.6546146790139509,"-1,dsgdb9nsd_003892,2,dsgdb9nsd_c,4,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3199,GDB_W1-F12,1.909716588415073,"-1,dsgdb9nsd_003893,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3200,GDB_W1-F12,1.7589240125073624,"-1,dsgdb9nsd_003894,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3201,GDB_W1-F12,1.5645977447124952,"-1,dsgdb9nsd_003896,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3202,GDB_W1-F12,1.5082369824260307,"-1,dsgdb9nsd_003897,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3203,GDB_W1-F12,1.4732639808902777,"-1,dsgdb9nsd_003899,2,dsgdb9nsd_c,1,dsgdb9nsd_h,3,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3204,GDB_W1-F12,1.9246534003477385,"-1,dsgdb9nsd_003901,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3205,GDB_W1-F12,1.7159642802413564,"-1,dsgdb9nsd_003902,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3206,GDB_W1-F12,1.7142434807241578,"-1,dsgdb9nsd_003903,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3207,GDB_W1-F12,1.6927903799241009,"-1,dsgdb9nsd_003904,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3208,GDB_W1-F12,1.4884066015084507,"-1,dsgdb9nsd_003905,2,dsgdb9nsd_c,2,dsgdb9nsd_h,4,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3209,GDB_W1-F12,1.7736870836368899,"-1,dsgdb9nsd_003906,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3210,GDB_W1-F12,1.563256674601545,"-1,dsgdb9nsd_003907,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3211,GDB_W1-F12,1.5626019946054932,"-1,dsgdb9nsd_003908,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3212,GDB_W1-F12,1.5489925640661488,"-1,dsgdb9nsd_003909,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3213,GDB_W1-F12,1.9206751687780246,"-1,dsgdb9nsd_003911,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3214,GDB_W1-F12,1.7696232533595544,"-1,dsgdb9nsd_003912,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3215,GDB_W1-F12,1.5535185642580256,"-1,dsgdb9nsd_003913,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3216,GDB_W1-F12,1.9191664489273512,"-1,dsgdb9nsd_003914,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3217,GDB_W1-F12,1.6941657105536385,"-1,dsgdb9nsd_003915,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3218,GDB_W1-F12,1.7722573633902847,"-1,dsgdb9nsd_003916,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3219,GDB_W1-F12,1.5777100351879905,"-1,dsgdb9nsd_003918,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3220,GDB_W1-F12,1.9143894087010018,"-1,dsgdb9nsd_003919,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3221,GDB_W1-F12,1.700189029971504,"-1,dsgdb9nsd_003920,3,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_3222,GDB_W1-F12,1.7657741226295074,"-1,dsgdb9nsd_003921,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_3223,GDB_W1-F12,1.5766632251761035,"-1,dsgdb9nsd_003922,3,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,2,dsgdb9nsd_o"
